entry_id,cell_id,proj,layer
credential_path,p2_t2_e2,0.571380615234375,48
credential_path,p2_t2_e3,0.5765851736068726,48
credential_path,p2_t3_e0,0.5585771799087524,48
credential_path,p2_t3_e1,0.562242329120636,48
credential_path,p2_t3_e2,0.5608744025230408,48
credential_path,p2_t3_e3,0.5646550059318542,48
credential_path,p2_t4_e0,0.5489127039909363,48
credential_path,p2_t4_e1,0.5535164475440979,48
credential_path,p2_t4_e2,0.5513995885848999,48
credential_path,p2_t4_e3,0.5557595491409302,48
credential_path,p3_t0_e0,0.5437568426132202,48
credential_path,p3_t0_e1,0.5430698990821838,48
credential_path,p3_t0_e2,0.542393684387207,48
credential_path,p3_t0_e3,0.5463053584098816,48
credential_path,p3_t1_e0,0.5509864687919617,48
credential_path,p3_t1_e1,0.5514803528785706,48
credential_path,p3_t1_e2,0.5496006608009338,48
credential_path,p3_t1_e3,0.5552663207054138,48
credential_path,p3_t2_e0,0.5724908709526062,48
credential_path,p3_t2_e1,0.5689330101013184,48
credential_path,p3_t2_e2,0.5661768913269043,48
credential_path,p3_t2_e3,0.5747507810592651,48
credential_path,p3_t3_e0,0.5472609996795654,48
credential_path,p3_t3_e1,0.5509957075119019,48
credential_path,p3_t3_e2,0.5476506948471069,48
credential_path,p3_t3_e3,0.552122175693512,48
credential_path,p3_t4_e0,0.5437066555023193,48
credential_path,p3_t4_e1,0.5451182126998901,48
credential_path,p3_t4_e2,0.5410305857658386,48
credential_path,p3_t4_e3,0.5474472641944885,48
credential_path,p4_t0_e0,0.5465397238731384,48
credential_path,p4_t0_e1,0.5485144853591919,48
credential_path,p4_t0_e2,0.5467365980148315,48
credential_path,p4_t0_e3,0.5490033030509949,48
credential_path,p4_t1_e0,0.5560039281845093,48
credential_path,p4_t1_e1,0.5559037327766418,48
credential_path,p4_t1_e2,0.5569505095481873,48
credential_path,p4_t1_e3,0.5579043626785278,48
credential_path,p4_t2_e0,0.5743685960769653,48
credential_path,p4_t2_e1,0.5736412405967712,48
credential_path,p4_t2_e2,0.5720402002334595,48
credential_path,p4_t2_e3,0.5802822709083557,48
credential_path,p4_t3_e0,0.5512325763702393,48
credential_path,p4_t3_e1,0.5557003021240234,48
credential_path,p4_t3_e2,0.553191602230072,48
credential_path,p4_t3_e3,0.5553353428840637,48
credential_path,p4_t4_e0,0.5468189716339111,48
credential_path,p4_t4_e1,0.5511114597320557,48
credential_path,p4_t4_e2,0.5508379936218262,48
credential_path,p4_t4_e3,0.5516541600227356,48
credit_facility,p0_t0_e0,0.12015333026647568,48
credit_facility,p0_t0_e1,0.12595564126968384,48
credit_facility,p0_t0_e2,0.1317916363477707,48
credit_facility,p0_t0_e3,0.1305074691772461,48
credit_facility,p0_t1_e0,0.10827547311782837,48
credit_facility,p0_t1_e1,0.1156083196401596,48
credit_facility,p0_t1_e2,0.12222206592559814,48
credit_facility,p0_t1_e3,0.12203531712293625,48
credit_facility,p0_t2_e0,0.10485272109508514,48
credit_facility,p0_t2_e1,0.11038465052843094,48
credit_facility,p0_t2_e2,0.11474093794822693,48
credit_facility,p0_t2_e3,0.11734093725681305,48
credit_facility,p0_t3_e0,0.11371151357889175,48
credit_facility,p0_t3_e1,0.12290792167186737,48
credit_facility,p0_t3_e2,0.12591387331485748,48
credit_facility,p0_t3_e3,0.12720389664173126,48
credit_facility,p0_t4_e0,0.11270080506801605,48
credit_facility,p0_t4_e1,0.12018708884716034,48
credit_facility,p0_t4_e2,0.12684012949466705,48
credit_facility,p0_t4_e3,0.12627534568309784,48
credit_facility,p1_t0_e0,0.11633796244859695,48
credit_facility,p1_t0_e1,0.12089290469884872,48
credit_facility,p1_t0_e2,0.12942910194396973,48
credit_facility,p1_t0_e3,0.12975257635116577,48
credit_facility,p1_t1_e0,0.10774192959070206,48
credit_facility,p1_t1_e1,0.11866270750761032,48
credit_facility,p1_t1_e2,0.12324876338243484,48
credit_facility,p1_t1_e3,0.12618395686149597,48
credit_facility,p1_t2_e0,0.10490407049655914,48
credit_facility,p1_t2_e1,0.11290006339550018,48
credit_facility,p1_t2_e2,0.11893994361162186,48
credit_facility,p1_t2_e3,0.11695466190576553,48
credit_facility,p1_t3_e0,0.11383721977472305,48
credit_facility,p1_t3_e1,0.12289025634527206,48
credit_facility,p1_t3_e2,0.12602446973323822,48
credit_facility,p1_t3_e3,0.12818989157676697,48
credit_facility,p1_t4_e0,0.11189192533493042,48
credit_facility,p1_t4_e1,0.1207602247595787,48
credit_facility,p1_t4_e2,0.12781691551208496,48
credit_facility,p1_t4_e3,0.12704487144947052,48
credit_facility,p2_t0_e0,0.11543400585651398,48
credit_facility,p2_t0_e1,0.11922566592693329,48
credit_facility,p2_t0_e2,0.12938299775123596,48
credit_facility,p2_t0_e3,0.1251719444990158,48
credit_facility,p2_t1_e0,0.09670386463403702,48
credit_facility,p2_t1_e1,0.10779666155576706,48
credit_facility,p2_t1_e2,0.11191732436418533,48
credit_facility,p2_t1_e3,0.11577022820711136,48
credit_facility,p2_t2_e0,0.09917780756950378,48
credit_facility,p2_t2_e1,0.10621119290590286,48
credit_facility,p2_t2_e2,0.109628826379776,48
credit_facility,p2_t2_e3,0.11045432835817337,48
credit_facility,p2_t3_e0,0.10310974717140198,48
credit_facility,p2_t3_e1,0.11062244325876236,48
credit_facility,p2_t3_e2,0.11606708914041519,48
credit_facility,p2_t3_e3,0.11680197715759277,48
credit_facility,p2_t4_e0,0.10764466226100922,48
credit_facility,p2_t4_e1,0.11475838720798492,48
credit_facility,p2_t4_e2,0.12071125954389572,48
credit_facility,p2_t4_e3,0.12357056140899658,48
credit_facility,p3_t0_e0,0.11319541931152344,48
credit_facility,p3_t0_e1,0.11558948457241058,48
credit_facility,p3_t0_e2,0.12549236416816711,48
credit_facility,p3_t0_e3,0.1251448690891266,48
credit_facility,p3_t1_e0,0.10431522876024246,48
credit_facility,p3_t1_e1,0.11166761070489883,48
credit_facility,p3_t1_e2,0.11530681699514389,48
credit_facility,p3_t1_e3,0.1178939938545227,48
credit_facility,p3_t2_e0,0.10357606410980225,48
credit_facility,p3_t2_e1,0.11109361797571182,48
credit_facility,p3_t2_e2,0.11319639533758163,48
credit_facility,p3_t2_e3,0.11474854499101639,48
credit_facility,p3_t3_e0,0.10668394714593887,48
credit_facility,p3_t3_e1,0.1150529682636261,48
credit_facility,p3_t3_e2,0.12030242383480072,48
credit_facility,p3_t3_e3,0.1209166869521141,48
credit_facility,p3_t4_e0,0.10881272703409195,48
credit_facility,p3_t4_e1,0.11463004350662231,48
credit_facility,p3_t4_e2,0.12135349959135056,48
credit_facility,p3_t4_e3,0.12060561031103134,48
credit_facility,p4_t0_e0,0.11788453906774521,48
credit_facility,p4_t0_e1,0.12707297503948212,48
credit_facility,p4_t0_e2,0.13402292132377625,48
credit_facility,p4_t0_e3,0.13424593210220337,48
credit_facility,p4_t1_e0,0.10986970365047455,48
credit_facility,p4_t1_e1,0.1152586117386818,48
credit_facility,p4_t1_e2,0.1224505752325058,48
credit_facility,p4_t1_e3,0.12525931000709534,48
credit_facility,p4_t2_e0,0.10725162923336029,48
credit_facility,p4_t2_e1,0.11253263056278229,48
credit_facility,p4_t2_e2,0.117523692548275,48
credit_facility,p4_t2_e3,0.118247389793396,48
credit_facility,p4_t3_e0,0.11231692135334015,48
credit_facility,p4_t3_e1,0.12122346460819244,48
credit_facility,p4_t3_e2,0.12659770250320435,48
credit_facility,p4_t3_e3,0.12624603509902954,48
credit_facility,p4_t4_e0,0.1186056062579155,48
credit_facility,p4_t4_e1,0.12508006393909454,48
credit_facility,p4_t4_e2,0.13189944624900818,48
credit_facility,p4_t4_e3,0.13228514790534973,48
crm_platform,p0_t0_e0,-0.0060802181251347065,48
crm_platform,p0_t0_e1,-0.00993635505437851,48
crm_platform,p0_t0_e2,-0.007279037032276392,48
crm_platform,p0_t0_e3,-0.019002173095941544,48
crm_platform,p0_t1_e0,0.010494519025087357,48
crm_platform,p0_t1_e1,0.00682215066626668,48
crm_platform,p0_t1_e2,0.006852625869214535,48
crm_platform,p0_t1_e3,-0.002575280610471964,48
crm_platform,p0_t2_e0,0.02739570289850235,48
crm_platform,p0_t2_e1,0.02436959743499756,48
crm_platform,p0_t2_e2,0.025661878287792206,48
crm_platform,p0_t2_e3,0.018169356510043144,48
crm_platform,p0_t3_e0,0.004451812244951725,48
crm_platform,p0_t3_e1,-0.0018383533461019397,48
crm_platform,p0_t3_e2,-0.0005653141997754574,48
crm_platform,p0_t3_e3,-0.009787366725504398,48
crm_platform,p0_t4_e0,0.0045493547804653645,48
crm_platform,p0_t4_e1,-0.00041776685975492,48
crm_platform,p0_t4_e2,-0.0005783368833363056,48
crm_platform,p0_t4_e3,-0.007139791734516621,48
crm_platform,p1_t0_e0,-0.0030890251509845257,48
crm_platform,p1_t0_e1,-0.007151938509196043,48
crm_platform,p1_t0_e2,-0.007304144557565451,48
crm_platform,p1_t0_e3,-0.018211983144283295,48
crm_platform,p1_t1_e0,0.0075269960798323154,48
crm_platform,p1_t1_e1,-0.0019044739892706275,48
crm_platform,p1_t1_e2,0.0010561251547187567,48
crm_platform,p1_t1_e3,-0.010424889624118805,48
crm_platform,p1_t2_e0,0.02319164015352726,48
crm_platform,p1_t2_e1,0.01639704592525959,48
crm_platform,p1_t2_e2,0.014024656265974045,48
crm_platform,p1_t2_e3,0.012549055740237236,48
crm_platform,p1_t3_e0,0.0001700029824860394,48
crm_platform,p1_t3_e1,-0.007048025727272034,48
crm_platform,p1_t3_e2,-0.007412915118038654,48
crm_platform,p1_t3_e3,-0.01572996750473976,48
crm_platform,p1_t4_e0,-0.001338041853159666,48
crm_platform,p1_t4_e1,-0.005903145298361778,48
crm_platform,p1_t4_e2,-0.006771476939320564,48
crm_platform,p1_t4_e3,-0.013699672184884548,48
crm_platform,p2_t0_e0,0.000927225046325475,48
crm_platform,p2_t0_e1,0.0021154265850782394,48
crm_platform,p2_t0_e2,-0.005407101474702358,48
crm_platform,p2_t0_e3,-0.00856475718319416,48
crm_platform,p2_t1_e0,0.027598947286605835,48
crm_platform,p2_t1_e1,0.02055850252509117,48
crm_platform,p2_t1_e2,0.024664321914315224,48
crm_platform,p2_t1_e3,0.010145654901862144,48
crm_platform,p2_t2_e0,0.036210451275110245,48
crm_platform,p2_t2_e1,0.02993270382285118,48
crm_platform,p2_t2_e2,0.03231976181268692,48
crm_platform,p2_t2_e3,0.024590253829956055,48
crm_platform,p2_t3_e0,0.021330270916223526,48
crm_platform,p2_t3_e1,0.018611127510666847,48
crm_platform,p2_t3_e2,0.017175916582345963,48
crm_platform,p2_t3_e3,0.011600568890571594,48
crm_platform,p2_t4_e0,0.014654183760285378,48
crm_platform,p2_t4_e1,0.008854569867253304,48
crm_platform,p2_t4_e2,0.011155180633068085,48
crm_platform,p2_t4_e3,0.0009725519339554012,48
crm_platform,p3_t0_e0,0.0022354871034622192,48
crm_platform,p3_t0_e1,-0.0019241775153204799,48
crm_platform,p3_t0_e2,-0.004663980100303888,48
crm_platform,p3_t0_e3,-0.012138115242123604,48
crm_platform,p3_t1_e0,0.013105843216180801,48
crm_platform,p3_t1_e1,0.010169357061386108,48
crm_platform,p3_t1_e2,0.009986628778278828,48
crm_platform,p3_t1_e3,0.002301127417013049,48
crm_platform,p3_t2_e0,0.030919114127755165,48
crm_platform,p3_t2_e1,0.02449750155210495,48
crm_platform,p3_t2_e2,0.022965382784605026,48
crm_platform,p3_t2_e3,0.019176285713911057,48
crm_platform,p3_t3_e0,0.007739999797195196,48
crm_platform,p3_t3_e1,0.005217107944190502,48
crm_platform,p3_t3_e2,0.003469977993518114,48
crm_platform,p3_t3_e3,-0.004724057856947184,48
crm_platform,p3_t4_e0,0.007378746755421162,48
crm_platform,p3_t4_e1,0.003559580072760582,48
crm_platform,p3_t4_e2,0.0013161490205675364,48
crm_platform,p3_t4_e3,-0.00429915776476264,48
crm_platform,p4_t0_e0,-0.002795378677546978,48
crm_platform,p4_t0_e1,-0.009143001399934292,48
crm_platform,p4_t0_e2,-0.007827737368643284,48
crm_platform,p4_t0_e3,-0.01868456043303013,48
crm_platform,p4_t1_e0,0.011045655235648155,48
crm_platform,p4_t1_e1,0.007800392806529999,48
crm_platform,p4_t1_e2,0.009883008897304535,48
crm_platform,p4_t1_e3,-0.003282321384176612,48
crm_platform,p4_t2_e0,0.026714345440268517,48
crm_platform,p4_t2_e1,0.022765666246414185,48
crm_platform,p4_t2_e2,0.022073544561862946,48
crm_platform,p4_t2_e3,0.021186284720897675,48
crm_platform,p4_t3_e0,0.006689690053462982,48
crm_platform,p4_t3_e1,0.0033412277698516846,48
crm_platform,p4_t3_e2,0.0017631745431572199,48
crm_platform,p4_t3_e3,-0.00571533152833581,48
crm_platform,p4_t4_e0,0.0003109593235421926,48
crm_platform,p4_t4_e1,-0.0016585179837420583,48
crm_platform,p4_t4_e2,-0.002155483467504382,48
crm_platform,p4_t4_e3,-0.011422407813370228,48
crypto_custody,p0_t0_e0,-0.03631046786904335,48
crypto_custody,p0_t0_e1,-0.03314272686839104,48
crypto_custody,p0_t0_e2,-0.038015611469745636,48
crypto_custody,p0_t0_e3,-0.03135489672422409,48
crypto_custody,p0_t1_e0,-0.03565194085240364,48
crypto_custody,p0_t1_e1,-0.033047210425138474,48
crypto_custody,p0_t1_e2,-0.038164541125297546,48
crypto_custody,p0_t1_e3,-0.03286119922995567,48
crypto_custody,p0_t2_e0,-0.037740886211395264,48
crypto_custody,p0_t2_e1,-0.034216705709695816,48
crypto_custody,p0_t2_e2,-0.03946934640407562,48
crypto_custody,p0_t2_e3,-0.03398940712213516,48
crypto_custody,p0_t3_e0,-0.03673247620463371,48
crypto_custody,p0_t3_e1,-0.03296401724219322,48
crypto_custody,p0_t3_e2,-0.03605769947171211,48
crypto_custody,p0_t3_e3,-0.03201507404446602,48
crypto_custody,p0_t4_e0,-0.038166824728250504,48
crypto_custody,p0_t4_e1,-0.03540131449699402,48
crypto_custody,p0_t4_e2,-0.03881438449025154,48
crypto_custody,p0_t4_e3,-0.03439972549676895,48
crypto_custody,p1_t0_e0,-0.03790540620684624,48
crypto_custody,p1_t0_e1,-0.03275672718882561,48
crypto_custody,p1_t0_e2,-0.038552217185497284,48
crypto_custody,p1_t0_e3,-0.03339410945773125,48
crypto_custody,p1_t1_e0,-0.037705618888139725,48
crypto_custody,p1_t1_e1,-0.033040303736925125,48
crypto_custody,p1_t1_e2,-0.039185747504234314,48
crypto_custody,p1_t1_e3,-0.033417265862226486,48
crypto_custody,p1_t2_e0,-0.03846321254968643,48
crypto_custody,p1_t2_e1,-0.034158650785684586,48
crypto_custody,p1_t2_e2,-0.038773275911808014,48
crypto_custody,p1_t2_e3,-0.034843482077121735,48
crypto_custody,p1_t3_e0,-0.037326306104660034,48
crypto_custody,p1_t3_e1,-0.03241274133324623,48
crypto_custody,p1_t3_e2,-0.03666946664452553,48
crypto_custody,p1_t3_e3,-0.03326297923922539,48
crypto_custody,p1_t4_e0,-0.037732139229774475,48
crypto_custody,p1_t4_e1,-0.0355183482170105,48
crypto_custody,p1_t4_e2,-0.037331558763980865,48
crypto_custody,p1_t4_e3,-0.03344164788722992,48
crypto_custody,p2_t0_e0,-0.03705650568008423,48
crypto_custody,p2_t0_e1,-0.03404465317726135,48
crypto_custody,p2_t0_e2,-0.03823840618133545,48
crypto_custody,p2_t0_e3,-0.03464953601360321,48
crypto_custody,p2_t1_e0,-0.03644607588648796,48
crypto_custody,p2_t1_e1,-0.03328565135598183,48
crypto_custody,p2_t1_e2,-0.03807840496301651,48
crypto_custody,p2_t1_e3,-0.03380504995584488,48
crypto_custody,p2_t2_e0,-0.037680234760046005,48
crypto_custody,p2_t2_e1,-0.03350355848670006,48
crypto_custody,p2_t2_e2,-0.038198016583919525,48
crypto_custody,p2_t2_e3,-0.03577989339828491,48
crypto_custody,p2_t3_e0,-0.037013567984104156,48
crypto_custody,p2_t3_e1,-0.033563241362571716,48
crypto_custody,p2_t3_e2,-0.03853835538029671,48
crypto_custody,p2_t3_e3,-0.034088388085365295,48
crypto_custody,p2_t4_e0,-0.03878265619277954,48
crypto_custody,p2_t4_e1,-0.03511440008878708,48
crypto_custody,p2_t4_e2,-0.03909289836883545,48
crypto_custody,p2_t4_e3,-0.03645888715982437,48
crypto_custody,p3_t0_e0,-0.03547179326415062,48
crypto_custody,p3_t0_e1,-0.03305969759821892,48
crypto_custody,p3_t0_e2,-0.03808359429240227,48
crypto_custody,p3_t0_e3,-0.0325264111161232,48
crypto_custody,p3_t1_e0,-0.036684609949588776,48
crypto_custody,p3_t1_e1,-0.032014016062021255,48
crypto_custody,p3_t1_e2,-0.03652546927332878,48
crypto_custody,p3_t1_e3,-0.03346507251262665,48
crypto_custody,p3_t2_e0,-0.03565236181020737,48
crypto_custody,p3_t2_e1,-0.03350719437003136,48
crypto_custody,p3_t2_e2,-0.03661732003092766,48
crypto_custody,p3_t2_e3,-0.03362574055790901,48
crypto_custody,p3_t3_e0,-0.0354786179959774,48
crypto_custody,p3_t3_e1,-0.03302961215376854,48
crypto_custody,p3_t3_e2,-0.03827647119760513,48
crypto_custody,p3_t3_e3,-0.03352072089910507,48
crypto_custody,p3_t4_e0,-0.038318924605846405,48
crypto_custody,p3_t4_e1,-0.03570624068379402,48
crypto_custody,p3_t4_e2,-0.037590596824884415,48
crypto_custody,p3_t4_e3,-0.03539072722196579,48
crypto_custody,p4_t0_e0,-0.0385347343981266,48
crypto_custody,p4_t0_e1,-0.035087112337350845,48
crypto_custody,p4_t0_e2,-0.042968474328517914,48
crypto_custody,p4_t0_e3,-0.03456081077456474,48
crypto_custody,p4_t1_e0,-0.039474986493587494,48
crypto_custody,p4_t1_e1,-0.03411881998181343,48
crypto_custody,p4_t1_e2,-0.04016144573688507,48
crypto_custody,p4_t1_e3,-0.03542264923453331,48
crypto_custody,p4_t2_e0,-0.03937647119164467,48
crypto_custody,p4_t2_e1,-0.03611376881599426,48
crypto_custody,p4_t2_e2,-0.039450399577617645,48
crypto_custody,p4_t2_e3,-0.037296831607818604,48
crypto_custody,p4_t3_e0,-0.038321591913700104,48
crypto_custody,p4_t3_e1,-0.03556939214468002,48
crypto_custody,p4_t3_e2,-0.03990544378757477,48
crypto_custody,p4_t3_e3,-0.03507310152053833,48
crypto_custody,p4_t4_e0,-0.04075249284505844,48
crypto_custody,p4_t4_e1,-0.0399833545088768,48
crypto_custody,p4_t4_e2,-0.04369039088487625,48
crypto_custody,p4_t4_e3,-0.03896944969892502,48
data_pipeline,p0_t0_e0,-0.19662083685398102,48
data_pipeline,p0_t0_e1,-0.19185787439346313,48
data_pipeline,p0_t0_e2,-0.1928822100162506,48
data_pipeline,p0_t0_e3,-0.19618096947669983,48
data_pipeline,p0_t1_e0,-0.19657517969608307,48
data_pipeline,p0_t1_e1,-0.18927668035030365,48
data_pipeline,p0_t1_e2,-0.19344772398471832,48
data_pipeline,p0_t1_e3,-0.19478890299797058,48
data_pipeline,p0_t2_e0,-0.19764429330825806,48
data_pipeline,p0_t2_e1,-0.19263307750225067,48
data_pipeline,p0_t2_e2,-0.19649818539619446,48
data_pipeline,p0_t2_e3,-0.19696180522441864,48
data_pipeline,p0_t3_e0,-0.19553859531879425,48
data_pipeline,p0_t3_e1,-0.1940198689699173,48
data_pipeline,p0_t3_e2,-0.19390003383159637,48
data_pipeline,p0_t3_e3,-0.19567900896072388,48
data_pipeline,p0_t4_e0,-0.19964776933193207,48
data_pipeline,p0_t4_e1,-0.19415822625160217,48
data_pipeline,p0_t4_e2,-0.19575664401054382,48
data_pipeline,p0_t4_e3,-0.19819077849388123,48
data_pipeline,p1_t0_e0,-0.20336633920669556,48
data_pipeline,p1_t0_e1,-0.1932336837053299,48
data_pipeline,p1_t0_e2,-0.19715721905231476,48
data_pipeline,p1_t0_e3,-0.19691748917102814,48
data_pipeline,p1_t1_e0,-0.1994326114654541,48
data_pipeline,p1_t1_e1,-0.19209791719913483,48
data_pipeline,p1_t1_e2,-0.19650979340076447,48
data_pipeline,p1_t1_e3,-0.19611239433288574,48
data_pipeline,p1_t2_e0,-0.2026287466287613,48
data_pipeline,p1_t2_e1,-0.19760897755622864,48
data_pipeline,p1_t2_e2,-0.19858893752098083,48
data_pipeline,p1_t2_e3,-0.20079652965068817,48
data_pipeline,p1_t3_e0,-0.2013423591852188,48
data_pipeline,p1_t3_e1,-0.19355320930480957,48
data_pipeline,p1_t3_e2,-0.19656087458133698,48
data_pipeline,p1_t3_e3,-0.19834177196025848,48
data_pipeline,p1_t4_e0,-0.20248879492282867,48
data_pipeline,p1_t4_e1,-0.19683372974395752,48
data_pipeline,p1_t4_e2,-0.1990376114845276,48
data_pipeline,p1_t4_e3,-0.20051240921020508,48
data_pipeline,p2_t0_e0,-0.19959193468093872,48
data_pipeline,p2_t0_e1,-0.19560497999191284,48
data_pipeline,p2_t0_e2,-0.19836722314357758,48
data_pipeline,p2_t0_e3,-0.20137792825698853,48
data_pipeline,p2_t1_e0,-0.20009920001029968,48
data_pipeline,p2_t1_e1,-0.19491800665855408,48
data_pipeline,p2_t1_e2,-0.19841359555721283,48
data_pipeline,p2_t1_e3,-0.19791989028453827,48
data_pipeline,p2_t2_e0,-0.20271849632263184,48
data_pipeline,p2_t2_e1,-0.19597730040550232,48
data_pipeline,p2_t2_e2,-0.19928716123104095,48
data_pipeline,p2_t2_e3,-0.20031264424324036,48
data_pipeline,p2_t3_e0,-0.20023442804813385,48
data_pipeline,p2_t3_e1,-0.19503630697727203,48
data_pipeline,p2_t3_e2,-0.19752049446105957,48
data_pipeline,p2_t3_e3,-0.1975249946117401,48
data_pipeline,p2_t4_e0,-0.2001296728849411,48
data_pipeline,p2_t4_e1,-0.19555753469467163,48
data_pipeline,p2_t4_e2,-0.19853949546813965,48
data_pipeline,p2_t4_e3,-0.20076356828212738,48
data_pipeline,p3_t0_e0,-0.20458370447158813,48
data_pipeline,p3_t0_e1,-0.19495335221290588,48
data_pipeline,p3_t0_e2,-0.19810490310192108,48
data_pipeline,p3_t0_e3,-0.2019699513912201,48
data_pipeline,p3_t1_e0,-0.20068387687206268,48
data_pipeline,p3_t1_e1,-0.19345742464065552,48
data_pipeline,p3_t1_e2,-0.1980317234992981,48
data_pipeline,p3_t1_e3,-0.19902558624744415,48
data_pipeline,p3_t2_e0,-0.20212218165397644,48
data_pipeline,p3_t2_e1,-0.19670766592025757,48
data_pipeline,p3_t2_e2,-0.19987542927265167,48
data_pipeline,p3_t2_e3,-0.2010086327791214,48
data_pipeline,p3_t3_e0,-0.200812429189682,48
data_pipeline,p3_t3_e1,-0.19344940781593323,48
data_pipeline,p3_t3_e2,-0.20010675489902496,48
data_pipeline,p3_t3_e3,-0.19984285533428192,48
data_pipeline,p3_t4_e0,-0.2020438015460968,48
data_pipeline,p3_t4_e1,-0.19558283686637878,48
data_pipeline,p3_t4_e2,-0.2008063793182373,48
data_pipeline,p3_t4_e3,-0.20258107781410217,48
data_pipeline,p4_t0_e0,-0.20014004409313202,48
data_pipeline,p4_t0_e1,-0.1904953122138977,48
data_pipeline,p4_t0_e2,-0.19593967497348785,48
data_pipeline,p4_t0_e3,-0.1945069432258606,48
data_pipeline,p4_t1_e0,-0.19861838221549988,48
data_pipeline,p4_t1_e1,-0.18974077701568604,48
data_pipeline,p4_t1_e2,-0.19350416958332062,48
data_pipeline,p4_t1_e3,-0.19494079053401947,48
data_pipeline,p4_t2_e0,-0.1990649253129959,48
data_pipeline,p4_t2_e1,-0.19454538822174072,48
data_pipeline,p4_t2_e2,-0.19860798120498657,48
data_pipeline,p4_t2_e3,-0.20210783183574677,48
data_pipeline,p4_t3_e0,-0.19809859991073608,48
data_pipeline,p4_t3_e1,-0.19365742802619934,48
data_pipeline,p4_t3_e2,-0.19672146439552307,48
data_pipeline,p4_t3_e3,-0.19605007767677307,48
data_pipeline,p4_t4_e0,-0.20189374685287476,48
data_pipeline,p4_t4_e1,-0.19576495885849,48
data_pipeline,p4_t4_e2,-0.19941826164722443,48
data_pipeline,p4_t4_e3,-0.2003389596939087,48
data_warehouse,p0_t0_e0,0.06462670862674713,48
data_warehouse,p0_t0_e1,0.0690818801522255,48
data_warehouse,p0_t0_e2,0.06425141543149948,48
data_warehouse,p0_t0_e3,0.07356686890125275,48
data_warehouse,p0_t1_e0,0.06461720913648605,48
data_warehouse,p0_t1_e1,0.07063783705234528,48
data_warehouse,p0_t1_e2,0.06510405242443085,48
data_warehouse,p0_t1_e3,0.07422897219657898,48
data_warehouse,p0_t2_e0,0.06363237649202347,48
data_warehouse,p0_t2_e1,0.07038737088441849,48
data_warehouse,p0_t2_e2,0.06202905997633934,48
data_warehouse,p0_t2_e3,0.07360079884529114,48
data_warehouse,p0_t3_e0,0.06532587856054306,48
data_warehouse,p0_t3_e1,0.0693565160036087,48
data_warehouse,p0_t3_e2,0.06721310317516327,48
data_warehouse,p0_t3_e3,0.07596907019615173,48
data_warehouse,p0_t4_e0,0.06136728823184967,48
data_warehouse,p0_t4_e1,0.0686933696269989,48
data_warehouse,p0_t4_e2,0.06605672091245651,48
data_warehouse,p0_t4_e3,0.0720585510134697,48
data_warehouse,p1_t0_e0,0.05798695981502533,48
data_warehouse,p1_t0_e1,0.06607412546873093,48
data_warehouse,p1_t0_e2,0.06063231825828552,48
data_warehouse,p1_t0_e3,0.07112893462181091,48
data_warehouse,p1_t1_e0,0.06022588908672333,48
data_warehouse,p1_t1_e1,0.0668255090713501,48
data_warehouse,p1_t1_e2,0.062406256794929504,48
data_warehouse,p1_t1_e3,0.0712384432554245,48
data_warehouse,p1_t2_e0,0.060158371925354004,48
data_warehouse,p1_t2_e1,0.06691817194223404,48
data_warehouse,p1_t2_e2,0.06420952826738358,48
data_warehouse,p1_t2_e3,0.07087964564561844,48
data_warehouse,p1_t3_e0,0.061305347830057144,48
data_warehouse,p1_t3_e1,0.0672517716884613,48
data_warehouse,p1_t3_e2,0.062204696238040924,48
data_warehouse,p1_t3_e3,0.07162071764469147,48
data_warehouse,p1_t4_e0,0.05846395716071129,48
data_warehouse,p1_t4_e1,0.0648576095700264,48
data_warehouse,p1_t4_e2,0.06291304528713226,48
data_warehouse,p1_t4_e3,0.06992508471012115,48
data_warehouse,p2_t0_e0,0.060546185821294785,48
data_warehouse,p2_t0_e1,0.06938588619232178,48
data_warehouse,p2_t0_e2,0.06366197019815445,48
data_warehouse,p2_t0_e3,0.07333062589168549,48
data_warehouse,p2_t1_e0,0.061714377254247665,48
data_warehouse,p2_t1_e1,0.06954566389322281,48
data_warehouse,p2_t1_e2,0.06353690475225449,48
data_warehouse,p2_t1_e3,0.07373149693012238,48
data_warehouse,p2_t2_e0,0.06405723094940186,48
data_warehouse,p2_t2_e1,0.06823061406612396,48
data_warehouse,p2_t2_e2,0.06420712172985077,48
data_warehouse,p2_t2_e3,0.07320836186408997,48
data_warehouse,p2_t3_e0,0.06431984156370163,48
data_warehouse,p2_t3_e1,0.07022298127412796,48
data_warehouse,p2_t3_e2,0.06534360349178314,48
data_warehouse,p2_t3_e3,0.07486468553543091,48
data_warehouse,p2_t4_e0,0.06083281710743904,48
data_warehouse,p2_t4_e1,0.07142326235771179,48
data_warehouse,p2_t4_e2,0.06580488383769989,48
data_warehouse,p2_t4_e3,0.07303445786237717,48
data_warehouse,p3_t0_e0,0.057520054280757904,48
data_warehouse,p3_t0_e1,0.06522911041975021,48
data_warehouse,p3_t0_e2,0.060182124376297,48
data_warehouse,p3_t0_e3,0.06566321104764938,48
data_warehouse,p3_t1_e0,0.059294551610946655,48
data_warehouse,p3_t1_e1,0.06705809384584427,48
data_warehouse,p3_t1_e2,0.060732677578926086,48
data_warehouse,p3_t1_e3,0.06743685901165009,48
data_warehouse,p3_t2_e0,0.061769917607307434,48
